Client_ID,Estimated_Income,Bank_Loans,Business_Lending,Credit_Card_Balance,Saving_Accounts,Checking_Accounts,Foreign_Currency_Account,Joined_Bank,Engagement Days,Income Band,Total_Loan,Processing_Fee,Nationality,Gender
IND21098,238781.13,916634.56,285914.61,4957.84,113996.78,976443,12450.75,11/12/1996,3/29/1929,Mid,1207507.01,36225.2103,Asian,Female
IND47710,339802.57,389702.54,1023580.23,5457.24,63336.39,265049.01,36141.73,8/2/2002,7/10/1923,High,1418740.01,42562.2003,Asian,Male
IND42043,138500.69,777274.72,1868307.68,3299.68,807724.25,439887.39,101659.01,7/15/2003,7/28/1922,Mid,2648882.08,79466.4624,European,Female
IND49707,385028.64,926133.76,225850.88,3364.86,352549.66,252503.63,3252.22,12/22/2012,2/17/1913,High,1155349.5,34660.485,European,Female
IND27394,147230.17,431461.64,504046.5,116.05,67878.64,53923.81,17677.45,11/21/2019,3/21/1906,Mid,935624.19,28068.7257,European,Female
IND86832,131962.8,547003.72,973558.95,4450.75,458435.74,236175.47,11136.97,5/28/2020,9/13/1905,Mid,1525013.42,45750.4026,European,Female
IND34869,173052.06,85486.26,980616.85,5.74,76154.41,152413.93,11728.35,3/20/2004,11/21/1921,Mid,1066108.85,31983.2655,European,Male
IND24876,144729.34,546156.31,1594072.17,9300.76,80390.78,128730.33,55348.32,5/3/2007,10/9/1918,Mid,2149529.24,64485.8772,Asian,Female
IND87901,259866.83,442798.14,372524.68,1128.64,163445.99,746166.5,41568.05,2/6/2001,1/2/1925,Mid,816451.46,24493.5438,European,Male
IND56584,277568.27,1238071.92,906190.23,3295.41,108315.91,287201.26,46840.65,9/23/2008,5/18/1917,Mid,2147557.56,64426.7268,African,Male
IND43476,105030.5,520453.41,718061.56,3290.86,327806.9,184853.52,4826.85,11/8/1996,4/2/1929,Mid,1241805.83,37254.1749,European,Female
IND92423,46666.15,892919.79,185979.56,4987.8,403537.56,468290.88,15969.1,5/31/2011,9/11/1914,Low,1083887.15,32516.6145,European,Male
IND64291,36972.06,117948.4,986870.17,3727.74,424731.96,509524.53,32780.04,1/27/1995,1/13/1931,Low,1108546.31,33256.3893,African,Female
IND49463,26263.14,210488.51,141708.74,3576.77,53287.71,144644.05,3155.36,1/20/2015,1/20/1911,Low,355774.02,10673.2206,European,Female
IND58198,150128.79,700025.06,1708598.98,623.39,12802.94,75522.96,30303.33,9/6/2021,6/4/1904,Mid,2409247.43,72277.4229,European,Female
IND90041,287122.28,250880.72,1021626.66,397.56,282805.11,394375.1,13139.92,9/18/2013,5/23/1912,Mid,1272904.94,38187.1482,Asian,Male
IND55402,63251.04,495320.34,309608,2199.7,217439.02,166619.94,22191.46,4/25/2020,10/16/1905,Low,807128.04,24213.8412,European,Female
IND58643,341966.25,621046.15,2075443.99,3460.56,53822.71,97573.33,60734.53,1/18/2009,1/21/1917,High,2699950.7,80998.521,European,Male
IND17528,156213.39,1646375.26,1658464.35,2675.34,138505.19,1025964.36,82576.78,5/17/2006,9/25/1919,Mid,3307514.95,99225.4485,Asian,Female
IND98400,94158.33,390594.19,962024.52,95.99,366623.71,241907.14,3489.44,6/5/2021,9/5/1904,Low,1352714.7,40581.441,Asian,Female
IND43327,38120.11,69403.24,738313.44,1946.76,103486.66,317722.21,15585.68,8/28/2009,6/13/1916,Low,809663.44,24289.9032,European,Female
IND77723,91644.67,240786,1430955.43,1128.11,149754.48,141277.81,22730,10/5/2002,5/7/1923,Low,1672869.54,50186.0862,American,Male
IND33585,247618.12,1703777.63,1146609.81,9685.54,299423.42,1394373.78,55777.32,7/9/2003,8/3/1922,Mid,2860072.98,85802.1894,European,Female
IND27105,37071.94,356463.1,1166359.17,1109.81,100367.49,300639.94,38155.17,4/27/2018,10/15/1907,Low,1523932.08,45717.9624,European,Male
IND86081,502742.17,1099619.74,601702.48,3210.86,171502.63,258422.99,38996.1,2/23/1996,12/17/1929,High,1704533.08,51135.9924,European,Female
IND47439,127957.23,399714.66,615109.81,953.95,227763.5,296324.97,19165.86,4/8/2020,11/2/1905,Mid,1015778.42,30473.3526,American,Female
IND27269,137103.46,952802.25,172356.94,396.71,163641.75,102642.68,48305.74,12/2/2018,3/10/1907,Mid,1125555.9,33766.677,Asian,Male
IND97061,84376.77,619021.39,171393.63,2511.63,95313.47,111510.9,15177.64,3/15/2009,11/26/1916,Low,792926.65,23787.7995,European,Female
IND94872,59749.61,582923.56,894663.64,848.89,195736.99,232785.37,35640.32,1/31/2001,1/8/1925,Low,1478436.09,44353.0827,European,Male
IND86593,93315.7,458715.34,1534082.33,4268.59,0,0,37508.14,11/12/2020,3/29/1905,Low,1997066.26,59911.9878,European,Male
IND84908,143176.05,865089.01,1636903.21,2916.55,216815.07,236603.75,20589.88,5/23/2008,9/18/1917,Mid,2504908.77,75147.2631,European,Female
IND32885,282572.6,126525.55,549063.51,4963.57,128275.25,70812.34,646.28,6/29/2010,8/13/1915,Mid,680552.63,20416.5789,European,Female
IND70495,85918.91,173599.5,383001.13,4196.21,378131.88,162056.52,34870.87,12/3/2012,3/8/1913,Low,560796.84,16823.9052,Australian,Female
IND45220,61641.57,62056.98,452009.85,2050.56,56231.55,185378.73,1865.27,1/27/2005,1/12/1921,Low,516117.39,15483.5217,Asian,Female
IND49684,69503.13,246308.75,262550.14,444.55,175453.15,161413.9,8059.39,1/29/2008,1/11/1918,Low,509303.44,15279.1032,Asian,Female
IND26273,42693.61,551527.19,227747.76,1582.8,182723.42,276504.54,33443.8,12/25/2017,2/15/1908,Low,780857.75,23425.7325,European,Female
IND99234,172604.84,291661.48,940840.4,813.96,185976.6,595125.13,51923.88,12/23/2004,2/16/1921,Mid,1233315.84,36999.4752,European,Female
IND41611,216551.65,117004.83,1064518.19,5461.91,725329.36,357696.67,9582.94,6/30/2019,8/12/1906,Mid,1186984.93,35609.5479,European,Female
IND96915,140652.04,70599.97,149810.53,2813.37,142071.01,269511.4,2319.73,11/25/1999,3/17/1926,Mid,223223.87,6696.7161,American,Female
IND59595,61720.63,218864.95,612629.04,3899.15,118885.66,280702.25,17230.62,10/12/2020,4/29/1905,Low,835393.14,25061.7942,Asian,Female
IND20812,45492.89,938754.7,473930.91,3284.7,328123.9,368042.34,24629.22,4/25/2009,10/16/1916,Low,1415970.31,42479.1093,Asian,Female
IND59202,363577.73,731052.74,614125.22,5129.75,354622.06,322383.7,35455.63,2/18/2009,12/21/1916,High,1350307.71,40509.2313,European,Male
IND19395,40912.44,90456.75,737636.85,4062.15,119517.24,122233.54,31105.8,7/14/2002,7/29/1923,Low,832155.75,24964.6725,Asian,Male
IND38441,204136.69,898207.28,1132529.34,7.11,109621.71,309118.47,23720.1,1/19/2001,1/20/1925,Mid,2030743.73,60922.3119,European,Female
IND80195,52754.1,561273.75,290928.85,2723.07,204564.8,336732.19,5815.51,2/19/2006,12/21/1919,Low,854925.67,25647.7701,American,Female
IND90057,125007.58,1361520.44,294040.11,7798.24,659812.78,541827.15,49406,8/4/2014,7/8/1911,Mid,1663358.79,49900.7637,European,Male
IND21309,66270.49,227862,376337.63,1723.47,33107.2,68184.16,2786.28,3/22/2005,11/19/1920,Low,605923.1,18177.693,American,Male
IND33489,59368.37,730796.04,766071.12,587.97,110458.4,254070.99,16932.91,4/17/2021,10/24/1904,Low,1497455.13,44923.6539,European,Female
IND27091,155282.28,400838.5,157501.6,2345.36,46246.05,236202.95,16386.55,5/1/2011,10/11/1914,Mid,560685.46,16820.5638,European,Female
IND37844,273718.71,569916.36,2918539.26,4825.92,451747.28,460742.73,16989.71,9/28/1996,5/13/1929,Mid,3493281.54,104798.4462,African,Male
IND47299,30131.15,205066.72,175087.49,10.12,93293.02,148420.71,7800.56,9/22/2017,5/19/1908,Low,380164.33,11404.9299,European,Female
IND19507,352767.12,321637.3,821211.75,2354.69,92108.2,227137.57,14904.85,10/2/2007,5/10/1918,High,1145203.74,34356.1122,African,Female
IND73841,230627.76,1583634.29,1317554.38,7191.01,1053435.85,378278.6,63161.33,11/13/2006,3/29/1919,Mid,2908379.68,87251.3904,American,Male
IND79955,132987.89,632022.22,944514.24,2065.57,79712.55,189791.78,32823.48,3/25/2018,11/17/1907,Mid,1578602.03,47358.0609,European,Female
IND95385,408054.76,1143817.65,2158734.19,6233.94,336297.13,113521.32,45525.06,10/22/2017,4/19/1908,High,3308785.78,99263.5734,European,Female
IND73492,397666.92,483400.01,74992.06,1042.75,597988.3,227991.18,26417.66,1/9/2012,1/31/1914,High,559434.82,16783.0446,African,Female
IND38646,127187.15,277278.4,256403.88,2059.75,58671.94,59009.13,9987.64,8/30/2014,6/12/1911,Mid,535742.03,16072.2609,European,Male
IND89482,55548.39,244695.4,206909.32,1919.54,45084.94,220242.51,4742.38,7/2/2020,8/9/1905,Low,453524.26,13605.7278,European,Female
IND27026,90398.53,721798.22,247714.85,1192.51,73869.8,398876.21,35981.24,11/9/2014,4/2/1911,Low,970705.58,29121.1674,European,Female
IND69949,88518.57,631312.79,110986.23,964.3,112847.17,265969.76,24846.02,2/23/2004,12/17/1921,Low,743263.32,22297.8996,Australian,Male
IND84825,235108.2,94868.88,723146.08,6791.72,387921.01,230905.36,74617.93,4/28/2013,10/13/1912,Mid,824806.68,24744.2004,European,Female
IND41067,242843.25,992141.23,357398.23,1898.13,500401.32,432336.1,16707.06,4/15/2020,10/26/1905,Mid,1351437.59,40543.1277,European,Male
IND98674,88405.39,399897.77,621081.35,1863.76,124959.16,403094.06,1331.76,1/12/2011,1/28/1915,Low,1022842.88,30685.2864,American,Male
IND97660,83318.53,83782.98,80882.27,1644.11,79890.07,64951.28,21339.59,11/8/1999,4/3/1926,Low,166309.36,4989.2808,Asian,Female
IND82676,33648.25,703436.66,1036721.98,1240.75,30324.47,12973.04,38456.51,5/6/2020,10/5/1905,Low,1741399.39,52241.9817,American,Female
IND88784,280981.59,1008926,634311.81,8968.02,777078.13,485096.33,59924.33,12/21/1996,2/18/1929,Mid,1652205.83,49566.1749,European,Male
IND28479,170220.87,61733.82,1600184.18,608.19,368212.19,238724.65,49762.37,7/22/1996,7/20/1929,Mid,1662526.19,49875.7857,European,Female
IND23784,59538.68,137346.3,755052.87,2064.66,222460.4,262018.86,21243.3,1/4/1996,2/5/1930,Low,894463.83,26833.9149,Asian,Female
IND42646,140111.66,353092.37,1308995.5,1892.17,140688.55,555349.55,37730.8,7/3/2020,8/8/1905,Mid,1663980.04,49919.4012,European,Male
IND53717,100505.78,55287.77,279086.11,1413.2,32837.58,65779.57,34740.2,10/7/2006,5/5/1919,Mid,335787.08,10073.6124,European,Male
IND96295,407658.87,413765.28,2065106.88,288.36,440667.71,1358811.44,28688.04,7/13/2006,7/30/1919,High,2479160.52,74374.8156,European,Male
IND41811,218227.83,901417.14,1132352.82,1760.51,270691.94,375654.12,38060.19,11/14/2018,3/28/1907,Mid,2035530.47,61065.9141,Asian,Female
IND45638,131425.91,191480.31,723429.92,2478.51,66426.26,104086.73,709.31,1/30/2019,1/10/1907,Mid,917388.74,27521.6622,European,Male
IND70297,177985.98,931663.01,105245.09,1237.24,576086.32,324048.55,40430.27,9/14/2007,5/28/1918,Mid,1038145.34,31144.3602,American,Female
IND79201,81564.54,916379.23,344986.77,3697.43,130488.61,271441.49,16668.98,3/20/2019,11/22/1906,Low,1265063.43,37951.9029,European,Female
IND17019,241251.12,328691.19,619029.46,6139.25,128291.35,654456.23,50692.09,3/5/2015,12/7/1910,Mid,953859.9,28615.797,Asian,Female
IND20282,86087.84,776495.99,340324.49,3563.33,388016.16,389748.37,52492.83,3/31/2005,11/10/1920,Low,1120383.81,33611.5143,American,Female
IND30151,280477.31,425874.8,234240.37,3296.39,352168.76,279108.11,70151.91,2/25/2002,12/15/1923,Mid,663411.56,19902.3468,American,Male
IND45419,95144.48,168791.52,646481.41,1957.51,30640.14,206231.71,14935.3,11/10/2005,3/31/1920,Low,817230.44,24516.9132,African,Female
IND78162,236297.5,360708.1,1427206.35,1731.99,25584.14,84773.27,36848.64,1/25/1996,1/15/1930,Mid,1789646.44,53689.3932,European,Female
IND66784,90635.48,780486.52,114050.25,2289.89,104848.58,277949.12,25680.78,12/6/2012,3/5/1913,Low,896826.66,26904.7998,European,Male
IND97262,43925.33,262499.18,514167.39,835.73,435532.89,207958.67,26525.81,3/10/2020,12/1/1905,Low,777502.3,23325.069,Australian,Female
IND33193,80157.37,0,467912.66,1.17,121007.56,383792.64,7429.04,8/26/2020,6/15/1905,Low,467913.83,14037.4149,European,Female
IND94106,70540.2,63478.93,72544.66,1889.51,391700.83,200062.25,27234.16,7/11/1996,7/31/1929,Low,137913.1,4137.393,American,Male
IND15556,252385.91,186590.37,1300585.44,1479.88,585630.11,633494.11,108607.42,7/26/2008,7/16/1917,Mid,1488655.69,44659.6707,European,Male
IND20631,156566.48,331846.7,0,1898.32,66220.32,330654.77,12985.56,9/24/1999,5/18/1926,Mid,333745.02,10012.3506,European,Male
IND13898,75764.58,158797.5,923993.41,4635.32,161495.34,455677.92,41753.08,3/7/2004,12/4/1921,Low,1087426.23,32622.7869,European,Female
IND46880,204271.89,172853.89,416387.71,3318.5,17675.08,79324.31,50720.08,4/20/2014,10/22/1911,Mid,592560.1,17776.803,European,Male
IND57163,201648.22,107662.16,446940.07,951.84,197378.54,795223.45,27281.8,4/16/2014,10/26/1911,Mid,555554.07,16666.6221,European,Male
IND42982,315314.03,296790.17,1292032.49,5872.62,39376.13,252958.13,46508.77,7/29/2003,7/14/1922,High,1594695.28,47840.8584,Australian,Male
IND51913,377580.78,588087.2,460631.82,4179.45,79679.49,184133.28,45271.09,6/8/2018,9/3/1907,High,1052898.47,31586.9541,European,Female
IND76764,298532.44,658958.31,2181217.36,857.64,660641.46,324124.24,83982.12,5/1/2010,10/11/1915,Mid,2841033.31,85230.9993,European,Male
IND82314,89771.99,785239.04,104237.13,3782.39,259436.08,312639.67,35581.49,8/31/2020,6/10/1905,Low,893258.56,26797.7568,American,Female
IND82248,390543.25,154049.57,696843.39,9028.34,226767.77,1006509.33,38351.35,3/29/2003,11/13/1922,High,859921.3,25797.639,Asian,Male
IND49091,131274.45,332987.38,1813895.54,4158.72,331559.38,201611.56,71732.15,11/28/2003,3/14/1922,Mid,2151041.64,64531.2492,European,Male
IND24529,164793.56,1925660.01,2442602.17,4001.21,56949.26,148457.47,113315.05,12/31/2021,2/9/1904,Mid,4372263.39,131167.9017,Asian,Female
IND93171,127005.21,338482.85,193570.57,85.58,67033.44,254478.81,4522.81,11/24/2018,3/18/1907,Mid,532139,15964.17,Asian,Male
IND71818,90051.85,187672.49,1049172.34,4230.97,172133.6,316511.57,30877.37,8/21/1999,6/21/1926,Low,1241075.8,37232.274,American,Female
IND35821,125353.08,731631.33,500477.87,2478.36,70116.81,122426.17,668.76,3/31/2014,11/11/1911,Mid,1234587.56,37037.6268,European,Male
IND44974,46485.8,512394.01,667723.73,232.08,114977.09,130718.99,24084.22,7/30/2002,7/13/1923,Low,1180349.82,35410.4946,European,Female
IND24341,54599.92,551546.35,600977.16,2993.76,89759.6,112855.64,35534.52,7/28/2014,7/15/1911,Low,1155517.27,34665.5181,Asian,Male
IND60293,185334.79,147615.39,877758.23,608.72,38076.65,107594.92,25101.45,7/30/2018,7/13/1907,Mid,1025982.34,30779.4702,European,Female
IND46675,68488.91,345182.34,862147.51,1398.85,213274.69,479943.05,28291.98,1/18/2001,1/21/1925,Low,1208728.7,36261.861,Asian,Male
IND17984,158424.74,966712.93,835554.75,1556.18,76391.78,240874.97,68672.55,2/18/2000,12/22/1925,Mid,1803823.86,54114.7158,European,Female
IND23002,67064.29,540459.44,930370.48,1024.47,132798.62,418010.19,6756.79,3/5/2018,12/7/1907,Low,1471854.39,44155.6317,Asian,Male
IND70737,253484.85,758463.84,993212.76,2720.34,696177.85,1088893.55,18832.26,6/15/2020,8/26/1905,Mid,1754396.94,52631.9082,European,Female
IND17926,178028.67,213942.23,2005100.84,5767.57,99674.88,617952.12,5526.01,3/5/2014,12/7/1911,Mid,2224810.64,66744.3192,Asian,Female
IND30891,276465.9,1051216.87,246249.05,4708.7,290414.21,412422.55,10505.97,12/21/1999,2/19/1926,Mid,1302174.62,39065.2386,American,Male
IND51261,130585.85,522784.22,654281.13,2471.93,206014.03,342765.74,18798.04,3/5/2017,12/6/1908,Mid,1179537.28,35386.1184,Australian,Female
IND69251,254376.82,390415.47,1100827.92,1431.27,138691.95,360238.83,5310.54,10/3/2012,5/8/1913,Mid,1492674.66,44780.2398,European,Male
IND56740,326097.43,230977.47,1123859.71,11795.08,1173483.34,599110.4,5866.62,11/16/2020,3/25/1905,High,1366632.26,40998.9678,European,Female
IND95612,94054.88,229582.62,843246.12,1816.33,154240.89,148414.25,33071.82,3/22/2021,11/19/1904,Low,1074645.07,32239.3521,European,Female
IND35099,42249.87,292045.32,617304.56,1339.38,0,0,26726.49,3/21/2014,11/21/1911,Low,910689.26,27320.6778,African,Male
IND42857,176579.02,222865.58,401802.04,4132.5,143250.66,294814.11,42386.44,5/29/2007,9/13/1918,Mid,628800.12,18864.0036,Australian,Female
IND32603,284451.44,331162.91,739135.37,4797.09,203526.03,589671.56,26742.68,10/2/2009,5/9/1916,Mid,1075095.37,32252.8611,European,Female
IND62569,84128.44,525364.66,531393.14,2893.81,51117.76,206774.34,25570.79,4/8/2014,11/3/1911,Low,1059651.61,31789.5483,European,Female
IND35181,251879.41,417909.05,1168214.65,4136.58,395554.65,935331.35,48521.98,3/13/2012,11/28/1913,Mid,1590260.28,47707.8084,American,Male
IND99256,149878.4,185144.59,637463.74,845.71,277520.22,154282.43,11239.64,8/9/2009,7/2/1916,Mid,823454.04,24703.6212,African,Male
IND65151,209683.64,80952.86,1027468.83,1043.25,20948.66,124956.9,36332.92,4/1/2020,11/9/1905,Mid,1109464.94,33283.9482,European,Female
IND81182,80357.94,733994.51,770146.78,3933.57,334543.48,165264.95,5619.96,5/5/2012,10/6/1913,Low,1508074.86,45242.2458,African,Male
IND89708,93484.8,1333813.61,551738.63,7837.02,221805.74,155108.91,53936.75,2/16/2006,12/24/1919,Low,1893389.26,56801.6778,Asian,Male
IND63717,357044.23,835844.6,677672.74,6260.83,47228.75,81976,15764.18,7/6/2015,8/6/1910,High,1519778.17,45593.3451,European,Female
IND71868,409671.26,606101.48,1089105.64,4704.16,116349.66,204795.88,22681.41,12/5/2021,3/6/1904,High,1699911.28,50997.3384,European,Female
IND32785,86761.12,1152800.59,608463.88,2760.37,668783.22,753015.93,94733.06,4/13/2001,10/28/1924,Low,1764024.84,52920.7452,European,Female
IND79142,343318.23,771443.04,1587032,10939.16,396576.49,1002079.74,90515.83,3/17/2009,11/24/1916,High,2369414.2,71082.426,European,Female
IND59824,26102.92,534231.86,513468.32,3118.91,120012.29,600794.14,29252.34,1/30/2020,1/10/1906,Low,1050819.09,31524.5727,American,Male
IND37278,231731.4,1628140.28,2837008.29,9450.66,80112.72,338504.43,23323.55,8/17/2018,6/25/1907,Mid,4474599.23,134237.9769,European,Male
IND34859,171944.38,144972.42,806753.3,2227.87,37512.09,96649.49,19145.57,6/17/2019,8/25/1906,Mid,953953.59,28618.6077,European,Male
IND50054,44716.11,327695.03,521488.61,1565.44,171113.61,226064.73,13964.68,9/10/2003,6/1/1922,Low,850749.08,25522.4724,European,Male
IND62645,82751.25,193510.14,496955.58,1854.19,91850.02,53180.33,14762.59,2/1/2007,1/8/1919,Low,692319.91,20769.5973,American,Female
IND41646,208878.84,754448.26,505515.61,2633.62,210588.72,687439.04,29931.91,1/29/2021,1/10/1905,Mid,1262597.49,37877.9247,American,Female
IND92575,151936.07,563576.57,1044870.91,91.72,333930.3,179408.75,28985.08,3/17/2011,11/25/1914,Mid,1608539.2,48256.176,Asian,Female
IND36120,39515.03,437736.34,501499.7,2085.33,92197.85,322465.39,8560.84,12/15/2007,2/25/1918,Low,941321.37,28239.6411,Australian,Male
IND85936,99114.16,258295.96,330177.83,560.63,169790.64,100171.47,12330.98,12/11/2007,3/1/1918,Low,589034.42,17671.0326,Asian,Male
IND49172,492748.51,592003.55,152034.65,2956.47,166220.51,381105.24,25316.24,1/22/2015,1/18/1911,High,746994.67,22409.8401,African,Female
IND34576,133624.84,573098.95,264524,1359.27,171961.94,180469.81,13279.72,10/1/2011,5/11/1914,Mid,838982.22,25169.4666,Asian,Male
IND75884,229363.28,1459530.8,2055429.68,2386.75,57451.12,93163.98,74635.24,9/13/2013,5/28/1912,Mid,3517347.23,105520.4169,European,Male
IND41393,82926.45,1387659.87,1720882.44,6875.06,0,0,26394.71,9/30/2002,5/12/1923,Low,3115417.37,93462.5211,Australian,Male
IND67868,142846.08,261710.5,395005.87,1542.69,88633.74,201307.72,2871.27,5/7/2001,10/4/1924,Mid,658259.06,19747.7718,Asian,Male
IND82789,436829.84,1200919.78,436274.5,2030.11,34029.06,173721.91,57285.31,12/16/2010,2/24/1915,High,1639224.39,49176.7317,Asian,Female
IND77478,157640.31,937720.91,348364.76,790.08,536633.3,216967.64,44400.56,1/11/2012,1/29/1914,Mid,1286875.75,38606.2725,European,Female
IND57043,243163.98,425661.24,2249791.49,758.48,818662.75,361782.78,52488.81,6/5/1999,9/6/1926,Mid,2676211.21,80286.3363,American,Male
IND68936,75434.29,452704.1,799505.79,161.12,38322.83,49267.19,19550.18,11/12/2015,3/30/1910,Low,1252371.01,37571.1303,European,Female
IND44846,317895.34,378614.22,994680.55,1540.11,354791.34,512928.02,19883.67,4/12/2015,10/30/1910,High,1374834.88,41245.0464,European,Male
IND55021,77686.01,1316597.15,584240.31,8330.96,313458.83,274963.88,26215.07,12/18/2020,2/21/1905,Low,1909168.42,57275.0526,European,Male
IND30407,141027.44,866004.94,1012817.01,775.67,61807.17,244511.9,1484.08,6/3/2018,9/8/1907,Mid,1879597.62,56387.9286,Australian,Female
IND15466,121206.49,542515.31,546214.17,3497.84,280356.11,714682.38,41697.7,12/20/2020,2/19/1905,Mid,1092227.32,32766.8196,Asian,Male
IND15083,140152.04,1208729.22,2288946.11,7373.11,156634.08,123033.27,1415.23,3/2/2007,12/10/1918,Mid,3505048.44,105151.4532,European,Male
